date,ntl_mean,ntl_sum,ntl_n
2015-07-25,6.219663999777811,12943.120783537626,2081
2015-07-26,5.163728961687945,10745.719969272614,2081
2015-07-27,5.206541994616572,10834.813890797086,2081
2015-07-28,5.968880694812447,12421.240725904703,2081
2015-07-29,5.628188066767213,11712.25936694257,2081
2015-07-30,5.477467369409041,11398.609595740214,2081
2015-07-31,5.953297849512735,12388.812824836,2081
2015-08-01,6.096004394160969,12685.785144248975,2081
2015-08-02,6.176971676059028,12854.278057878835,2081
2015-08-03,6.040647420451289,12570.587281959131,2081
2015-08-04,5.387482264662293,11211.350592762232,2081
2015-08-05,5.129796406967153,10675.106322898646,2081
2015-08-06,5.025540509029367,10458.149799290111,2081
2015-08-07,5.6668535672031535,11792.722273349762,2081
2015-08-08,6.288055602129923,13085.44370803237,2081
2015-08-09,5.660593935126928,11779.695978999138,2081
2015-08-10,5.255131575950689,10935.928809553385,2081
2015-08-11,5.567074887372163,11585.082840621471,2081
2015-08-12,4.889816397617552,10175.707923442124,2081
2015-08-13,6.092591649391284,12678.68322238326,2081
2015-08-14,6.4858566055299,13497.06759610772,2081
2015-08-15,5.653670963016283,11765.289274036884,2081
2015-08-16,5.042089604260198,10492.588466465471,2081
2015-08-17,5.019992938806723,10446.60530565679,2081
2015-08-18,6.586466553748542,13706.436898350716,2081
2015-08-19,6.103603895698128,12701.599706947803,2081
2015-08-20,5.448270173656545,11337.85023137927,2081
2015-08-21,6.113404025299969,12721.993776649237,2081
2015-08-22,4.979811884086903,10362.988530784844,2081
2015-08-23,5.69806867232121,11857.68090710044,2081
2015-08-24,6.533963980696512,13597.17904382944,2081
2015-08-25,6.402093134867005,13322.755813658236,2081
2015-08-26,4.9971883245482,10399.148903384805,2081
2015-08-27,6.16190240274021,12822.918900102375,2081
2015-08-28,5.858126228138874,12190.760680756995,2081
2015-08-29,5.417058110891388,11272.897928764978,2081
2015-08-30,5.769263952090649,12005.83828430064,2081
2015-08-31,5.12384956587976,10662.73094659578,2081
2015-09-01,4.157431843649009,8651.615666633588,2081
2015-09-02,5.1275180510814975,10670.365064300597,2081
2015-09-03,5.533670661957547,11515.568647533655,2081
2015-09-04,6.832940757353394,14219.349716052411,2081
2015-09-05,5.861961387912351,12198.741648245605,2081
2015-09-06,4.937387440380484,10274.703263431787,2081
2015-09-08,4.955529357416306,10312.456592783332,2081
2015-09-09,6.021829972354223,12531.42817246914,2081
2015-09-10,5.883556404505024,12243.680877774954,2081
2015-09-11,4.5062542291486105,9377.51505085826,2081
2015-09-12,4.234849999338775,8812.722848623991,2081
2015-09-13,5.5685790820313095,11588.213069707155,2081
2015-09-14,5.301437134856733,11032.290677636862,2081
2015-09-15,5.787189769406893,12043.141910135746,2081
2015-09-16,5.4410394882709,11322.803175091743,2081
2015-09-17,5.711839917515517,11886.33886834979,2081
2015-09-18,5.0001076530631146,10405.224026024342,2081
2015-09-19,5.785938411220686,12040.537833750248,2081
2015-09-20,7.588597947361949,15791.872328460217,2081
2015-09-21,5.653788512548479,11765.533894613383,2081
2015-09-22,4.494756411419128,9353.588092163203,2081
2015-09-23,4.622181980462959,9618.760701343415,2081
2015-09-24,5.284822491096966,10997.715603972783,2081
2015-09-25,5.820516879663497,12112.495626579735,2081
2015-09-26,5.81212170769656,12095.025273716545,2081
2015-09-27,4.705969342826024,9793.122202420956,2081
2015-09-28,5.313783327000308,11057.98310348764,2081
2015-09-29,4.414423305631232,9186.414899018591,2081
2015-09-30,4.946891498363421,10294.48120809428,2081
2015-10-01,5.842192611174192,12157.602823853493,2081
2015-10-04,5.62022458588197,11695.68736322038,2081
2015-10-05,5.506617228989702,11459.27045352757,2081
2015-10-06,6.692998640171213,13928.130170196297,2081
2015-10-07,5.841830058017068,12156.84835073352,2081
2015-10-10,5.430861965201326,11301.62374958396,2081
2015-10-11,5.862286668079281,12199.418556272984,2081
2015-10-12,6.263818088773923,13035.005442738531,2081
2015-10-13,4.8951172798027045,10186.739059269428,2081
2015-10-14,4.941878165399896,10284.048462197185,2081
2015-10-15,4.605206531982248,9583.434793055058,2081
2015-10-16,6.548601984433518,13627.640729606152,2081
2015-10-17,6.598050080186068,13730.542216867208,2081
2015-10-18,5.643061088168065,11743.210124477744,2081
2015-10-19,4.744022579755364,9872.310988470912,2081
2015-10-20,4.578951232052949,9528.797513902187,2081
2015-10-21,5.530245602238298,11508.4410982579,2081
2015-10-22,5.778118413480528,12024.264418452978,2081
2015-10-23,5.803911900789562,12077.94066554308,2081
2015-10-24,4.750740330982376,9886.290628774324,2081
2015-10-25,4.607028817872422,9587.22696999251,2081
2015-10-26,5.265904429118114,10958.347116994795,2081
2015-10-27,5.412906527416292,11264.258483553303,2081
2015-10-28,5.34535202520197,11123.6775644453,2081
2015-10-29,4.435205540766303,9229.662730334676,2081
2015-10-30,4.136183634686791,8607.398143783212,2081
2015-10-31,4.739174820755951,9862.222801993135,2081
2015-11-01,5.758180256789762,11982.773114379495,2081
2015-11-02,5.7204035619289,11904.15981237404,2081
2015-11-03,5.244036336455822,10912.839616164563,2081
2015-11-04,5.021650832398817,10450.055382221935,2081
2015-11-05,5.785610300898266,12039.85503616929,2081
2015-11-07,7.751192825365273,16130.232269585133,2081
2015-11-08,5.306654867180433,11043.14877860248,2081
2015-11-09,6.229023684938615,12962.598288357258,2081
2015-11-10,6.224933172635652,12954.085932254791,2081
2015-11-11,6.228693534739598,12961.911245793104,2081
2015-11-12,6.657188886826691,13853.610073486345,2081
2015-11-13,6.41287085479094,13345.184248819947,2081
2015-11-14,5.345814232354208,11124.639417529106,2081
2015-11-15,5.04181829791611,10492.023877963424,2081
2015-11-16,5.128009717462156,10671.388222038746,2081
2015-11-17,5.996106622276084,12477.89788095653,2081
2015-11-18,6.646977264639966,13832.359687715769,2081
2015-11-19,5.551057729703597,11551.751135513186,2081
2015-11-20,6.102976094811424,12700.293253302574,2081
2015-11-21,5.3562077327968405,11146.268291950226,2081
2015-11-22,6.3436651317396455,13201.167139150202,2081
2015-11-23,6.012042405907466,12511.060246693436,2081
2015-11-24,6.312547665334619,13136.41169156134,2081
2015-11-25,5.248524665198417,10922.179828277904,2081
2015-11-26,4.9369600871516885,10273.813941362663,2081
2015-11-27,5.22985982299764,10883.338291658089,2081
2015-11-28,6.395714807299497,13309.482513990251,2081
2015-11-29,6.009671307092372,12506.125990059229,2081
2015-11-30,5.570281216753884,11591.755212064832,2081
2015-12-01,4.727009064939047,9836.905864138156,2081
2015-12-02,5.535767222333302,11519.931589675602,2081
2015-12-03,5.855077788955185,12184.41687881574,2081
2015-12-04,6.293654815966495,13097.095672026277,2081
2015-12-05,5.9870665409225845,12459.0854716599,2081
2015-12-06,5.2582623580115335,10942.443967022002,2081
2015-12-07,5.3907048035661855,11218.056696221232,2081
2015-12-08,5.309442227202387,11048.949274808168,2081
2015-12-09,6.901843912774184,14362.737182483075,2081
2015-12-10,5.398500003726192,11234.278507754208,2081
2015-12-11,5.009281121190782,10424.314013198018,2081
2015-12-12,5.074653354438952,10560.35363058746,2081
2015-12-13,6.256791341024084,13020.38278067112,2081
2015-12-14,6.40017949473623,13318.773528546097,2081
2015-12-15,6.594521612062753,13723.19947470259,2081
2015-12-16,5.34608680296981,11125.206636980176,2081
2015-12-17,6.495005145661823,13516.105708122252,2081
2015-12-18,5.541266222346121,11531.375008702278,2081
2015-12-19,6.955254188914645,14473.883967131376,2081
2015-12-20,6.483053259698317,13491.233833432198,2081
2015-12-21,5.501125345757047,11447.841844520415,2081
2015-12-22,5.315989734317637,11062.574637115002,2081
2015-12-23,5.511378776734084,11469.179234383628,2081
2015-12-24,6.081549005558761,12655.703480567783,2081
2015-12-25,6.626572426167531,13789.897218854632,2081
2015-12-26,6.570374918794586,13672.950206011534,2081
2015-12-28,5.108773257050812,10631.35714792274,2081
2015-12-29,5.98958146775742,12464.31903440319,2081
2015-12-30,6.012359043592672,12511.71916971635,2081
2015-12-31,6.15098081088944,12800.191067460924,2081
2016-01-01,6.623788060010883,13784.102952882648,2081
2016-01-02,5.114164220418912,10642.575742691755,2081
2016-01-03,5.660740849692222,11780.001708209516,2081
2016-01-04,6.190979732015223,12883.42882232368,2081
2016-01-05,6.463564796925508,13450.67834240198,2081
2016-01-06,5.091822051281599,10596.081688717008,2081
2016-01-07,4.846097387233816,10084.728662833571,2081
2016-01-08,4.871052139645898,10136.659502603114,2081
2016-01-09,5.789336298962501,12047.608838140965,2081
2016-01-10,6.923263551487423,14407.311450645328,2081
2016-01-11,5.893422806509294,12264.21286034584,2081
2016-01-12,4.724469014002634,9831.620018139482,2081
2016-01-13,4.343515925055682,9038.856640040874,2081
2016-01-14,6.296246678460567,13102.48933787644,2081
2016-01-15,6.507511496791819,13542.131424823776,2081
2016-01-16,6.6766888742719575,13894.189547359943,2081
2016-01-17,4.128741482332714,8591.911024734378,2081
2016-01-18,4.264906867651169,8875.271191582084,2081
2016-01-19,4.966490711959984,10335.267171588726,2081
2016-01-20,6.180530729939827,12861.68444900478,2081
2016-01-21,6.101286778300786,12696.777785643935,2081
2016-01-22,5.608892293658568,11672.10486310348,2081
2016-01-23,5.001321779983476,10407.750624145614,2081
2016-01-24,4.95189416887022,10304.891765418928,2081
2016-01-25,6.279662930445566,13067.978558257222,2081
2016-01-26,6.531226435045975,13591.482211330673,2081
2016-01-27,5.662690058580597,11784.058011906222,2081
2016-01-28,4.876228172794032,10147.43082758438,2081
2016-01-29,5.615807631468791,11686.495681086555,2081
2016-01-30,5.985363037738518,12455.540481533855,2081
2016-01-31,6.151187537126118,12800.621264759451,2081
2016-02-01,6.252722533769702,13011.915592774749,2081
2016-02-02,5.110017737084601,10633.946910873055,2081
2016-02-03,4.854454181375898,10102.119151443245,2081
2016-02-04,5.097466341624863,10607.82745692134,2081
2016-02-05,5.521005568446762,11489.212587937713,2081
2016-02-06,6.1733109492957166,12846.660085484384,2081
2016-02-07,5.609845226742452,11674.087916851044,2081
2016-02-08,4.831501775252481,10054.355194300411,2081
2016-02-09,4.921087816704901,10240.783746562898,2081
2016-02-10,5.256739710116153,10939.275336751714,2081
2016-02-11,5.776800461840251,12021.521761089563,2081
2016-02-12,5.188208623173889,10796.662144824862,2081
2016-02-13,5.08469605968584,10581.252500206232,2081
2016-02-14,5.06788510229512,10546.268897876143,2081
2016-02-15,4.997024026879721,10398.8069999367,2081
2016-02-16,5.860026973763777,12194.71613240242,2081
2016-02-17,5.842749963602672,12158.76267425716,2081
2016-02-18,5.8412799451827775,12155.70356592536,2081
2016-02-19,4.741457421348038,9866.972893825268,2081
2016-02-20,5.339127462426651,11110.72424930986,2081
2016-02-21,5.784909079226265,12038.39579386986,2081
2016-02-22,5.70417004567515,11870.377865049988,2081
2016-02-23,5.235118123078504,10894.280814126369,2081
2016-02-24,4.854375696303019,10101.955824006582,2081
2016-02-25,5.171205285581341,10761.278199294771,2081
2016-02-26,5.476929504302603,11397.490298453718,2081
2016-02-27,6.624209178300151,13784.979300042614,2081
2016-02-28,5.675054087831224,11809.787556776775,2081
2016-02-29,5.010853649525653,10427.586444662884,2081
2016-03-01,4.983873059701914,10371.439837239684,2081
2016-03-02,5.825508406347291,12122.882993608711,2081
2016-03-03,6.603691705541506,13742.282439231873,2081
2016-03-04,5.99344836041539,12472.366038024426,2081
2016-03-05,4.975451428462885,10353.914422631264,2081
2016-03-06,5.05089653759894,10510.915694743397,2081
2016-03-07,5.210082135059867,10842.180923059585,2081
2016-03-08,5.707308930145726,11876.909883633256,2081
2016-03-09,6.679844379869005,13900.7561545074,2081
2016-03-10,6.004256517246387,12494.857812389731,2081
2016-03-11,4.679735008489335,9738.528552666306,2081
2016-03-12,4.687583926153951,9754.862150326371,2081
2016-03-13,6.050122397742783,12590.30470970273,2081
2016-03-14,7.005469224047397,14578.381455242634,2081
2016-03-15,5.954970604443367,12392.293827846646,2081
2016-03-16,4.962640233176766,10327.25432524085,2081
2016-03-17,5.612465946162223,11679.541633963585,2081
2016-03-18,5.758863568834957,11984.195086745543,2081
2016-03-19,7.200832897504986,14984.933259707876,2081
2016-03-20,6.753964824436419,14055.000799652187,2081
2016-03-21,5.560323370174863,11571.032933333889,2081
2016-03-22,5.351153275126064,11135.74996553734,2081
2016-03-23,5.669746359807548,11798.742174759507,2081
2016-03-24,6.059370750033488,12609.550530819688,2081
2016-03-25,6.2147815666371375,12932.960440171884,2081
2016-03-26,5.238041701268898,10900.364780340577,2081
2016-03-27,5.029969460440326,10467.36644717632,2081
2016-03-28,5.31952198644941,11069.925253801222,2081
2016-03-29,5.830074110614151,12132.384224188048,2081
2016-03-30,6.283623793388411,13076.221114041284,2081
2016-03-31,5.851645010765616,12177.273267403243,2081
2016-04-01,4.875899208338143,10146.746252551677,2081
2016-04-02,5.098609912981212,10610.207228913903,2081
2016-04-03,5.422893129478905,11285.040602445602,2081
2016-04-04,6.938517650998395,14439.05523172766,2081
2016-04-05,6.411844329628333,13343.04804995656,2081
2016-04-06,5.387172714470099,11210.706418812277,2081
2016-04-07,5.134730942328924,10685.37509098649,2081
2016-04-08,5.493444787065379,11431.858601883054,2081
2016-04-09,6.649318870022743,13837.232568517327,2081
2016-04-10,6.523797166012389,13576.02190247178,2081
2016-04-11,5.892656919519125,12262.6190495193,2081
2016-04-12,5.762689608971354,11992.157076269388,2081
2016-04-13,6.099255378460552,12692.550442576408,2081
2016-04-14,5.995804460102523,12477.26908147335,2081
2016-04-15,6.874244928449492,14305.303696103394,2081
2016-04-16,5.270780982584807,10968.495224758984,2081
2016-04-17,5.5974513870386025,11648.296336427333,2081
2016-04-18,6.218696610657485,12941.107646778226,2081
2016-04-19,5.912441587016517,12303.79094258137,2081
